Departamento;Municipio;Código habilitacion;Nombre prestador;tido codigo;NIT;Razón social;clpr codigo;clpr nombre;ese;Direccion;telefono;fax;email;gerente;nivel;caracter;habilitado;fecha radicacion;fecha vencimiento;fecha cierre;dv;clase persona;naju codigo;naju nombre;numero sede principal;fecha corte REPS
Putumayo;COLÓN;8621900017;ESE HOSPITAL Pío XII;;891201845;ESE HOSPITAL Pío XII;1;Instituciones - IPS;SI;Calle 4 No. 8-18;984251792;984251867;esehcolon2004@yahoo.es;CLAUDIA ROCIO MOLINA CAMPIÑO;2;DEPARTAMENTAL;SI;20061020;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Putumayo;LEGUÍZAMO;8657300185;ESE HOSPITAL MARIA ANGELINES DE II NIVEL DE ATENCION;;846000678;ESE HOSPITAL MARIA ANGELINES DE II NIVEL DE ATENCION;1;Instituciones - IPS;SI;KILOMETRO 1 VIA AEROPUERTO;5634144;5634145;ipsmangelines@yahoo.es;AUGUSTO ALEXANDER RODRIGUEZ TORO;2;DEPARTAMENTAL;SI;20061130;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Putumayo;MOCOA;8600100038;EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ;;891200679;EMPRESA SOCIAL DEL ESTADO HOSPITAL JOSÉ MARÍA HERNÁNDEZ;1;Instituciones - IPS;SI;CL. 14 Nº 7 - 26 AV. SAN FRANCISCO;(57)(8) 4296056 - 4296057;(57)(8) 4295971;gerencia@esehospitalmocoa.gov.co;SEGUNDO HERALDO MUÑOZ MEJIA;2;DEPARTAMENTAL;SI;20061115;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Putumayo;MOCOA;8600100340;MINGA IPSI-AIC;;817001773;ASOCIACIÓN INDÍGENA DEL CAUCA AIC EPS INDÍGENA;1;Instituciones - IPS;NO;Cl 14 No. 12 A 32 Av San Francisco;098 4295538;098 4295538;aicsalud@org.co;GILBERTO MUÑOZ CORONADO;1;DEPARTAMENTAL;SI;20090529;20190130;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Putumayo;ORITO;8632000024;E.S.E HOSPITAL ORITO;;846000474;E.S.E HOSPITAL ORITO;1;Instituciones - IPS;SI;CALLE 9 No 3-50;4292283;4290761;"info@esehospitalorito.gov.co;
secretariagerencia@esehospitalorito.gov.co";ZULMA CARINA HERNANDEZ MACIAS;1;DEPARTAMENTAL;SI;20061116;20190130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Putumayo;PUERTO ASÍS;8656800007;EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL;;846000253;EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL;1;Instituciones - IPS;SI;KR 29 No 10-10;4228303;4229148;esehospitallocal@yahoo.com;JULIO OSWALDO QUIÑONEZ MAYORAL;1;MUNICIPAL;SI;20061123;20180130;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Putumayo;PUERTO CAICEDO;8656900199;E.S.E. HOSPITAL ALCIDES JIMÉNEZ;;846001669;E.S.E. HOSPITAL ALCIDES JIMÉNEZ;1;Instituciones - IPS;SI;BARRIO LA ESPERANZA;3214529693;3214529693;info@esehospitalalcidesjimenez.gov.co;ELIANA RIVADENEIRA LUNA;1;DEPARTAMENTAL;SI;20061123;20180130;;0;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Putumayo;PUERTO GUZMÁN;8657100005;EMPRESA SOCIAL DEL ESTADO HOSPITAL JORGE JULIO GUZMAN;;846003357;EMPRESA SOCIAL DEL ESTADO HOSPITAL JORGE JULIO GUZMAN;1;Instituciones - IPS;SI;Barrio Los Prados - Vía Puerto Rosario;3142654488 3118426596;;esehospitaljorgejulio@gmail.com;REDIN RUANO CERON;1;DEPARTAMENTAL;SI;20061123;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Putumayo;SAN MIGUEL;8675700021;ESE HOSPITAL FRONTERIZO LA DORADA;;846002309;ESE HOSPITAL FRONTERIZO LA DORADA;1;Instituciones - IPS;SI;CRA 7 N° 1 - 36;4210533-3134793656;4210533;esefronterizoladorada@esefronterizo.gov.co;YEIMY PATRICIA BECERRA INFANTE;1;DEPARTAMENTAL;SI;20061222;20190130;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Putumayo;VALLE DEL GUAMUEZ;8686500010;ESE HOSPITAL SAGRADO CORAZON DE JESUS;;846000471;ESE HOSPITAL SAGRADO CORAZON DE JESUS;1;Instituciones - IPS;SI;BARRIO LA PARKE VIA EL ROSAL;4287089;4282488;esehormiga2008@hotmail.com;MILE MAYERLIN MORILLO GOMEZ;1;DEPARTAMENTAL;SI;20061115;20190130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Putumayo;VILLAGARZÓN;8688500198;E.S.E HOSPITAL SAN GABRIEL ARCANGEL;;846001620;E.S.E HOSPITAL SAN GABRIEL ARCANGEL;1;Instituciones - IPS;SI;BARRIO JUAN PABLO II;4284585;4284585;esehvilla2004@yahoo.es;CARLOS JOSE RUBIO RUIZ;1;DEPARTAMENTAL;SI;20061115;20180130;;0;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;ARMENIA;6300100120;CENTRO DE SALUD UNIVERSIDAD DEL QUINDIO;;890000432;CENTRO DE SALUD UNIVERSIDAD DEL QUINDIO;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;CRA 15 CALLE 12N;7359363;;csalud@uniquindio.edu.co;JOSE FERNANDO MURILLO ECHEVERRY;;;SI;20030311;20180130;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;ARMENIA;6300100354;ESE HOSPITAL DEPTAL UNIVERSITARIO SAN JUAN DE DIOS;;800000118;EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JUAN DE DIOS;1;Instituciones - IPS;SI;AV BOLIVAR CALLE 17 N;06 7493500;;contacto@hospitalquindio.gov.co;JAIME GALLEGO LOPEZ;3;DEPARTAMENTAL;SI;20030407;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;ARMENIA;6300100460;REDSALUD ARMENIA ESE;;801001440;RED SALUD ARMENIA ESE UNIDAD INTERMEDIA DEL SUR;1;Instituciones - IPS;SI;Av Montecarlo Urb Guaduales de la Villa;737-10-10 Ext. 132;737-10-10 Ext. 132;gerencia@redsaludarmenia.gov.co;Magda Lucia Carvajal Iriarte;1;MUNICIPAL;SI;20030411;20180130;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;ARMENIA;6300100956;Servicio Nacional de Aprendizaje SENA;;899999034;Servicio Nacional de Aprendizaje SENA;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;Carrera 18 # 7-58;7493657;;calvareza@sena.edu.co;CARLOS FABIO ALVAREZ ANGEL;1;NACIONAL;SI;20131028;20181028;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;BUENAVISTA;6311100048;ESE HOSPITAL SAN CAMILO;;801002325;ESE HOSPITAL SAN CAMILO;1;Instituciones - IPS;SI;CL 3 No. 5-55;754-70-00;754-70-00;hsancamilo@hotmail.com;;1;MUNICIPAL;SI;20061115;20180130;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;CALARCA;6313000403;ESE HOSPITAL LA MISERICORDIA;;890000600;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA MISERICORDIA IPS;1;Instituciones - IPS;SI;Calle 43 No. 26 - 13;967436722;7423111;contabilidad@hospitalcalarca.gov.co;LEONARDO QUICENO PAEZ;2;DEPARTAMENTAL;SI;20030410;20180130;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;CIRCASIA;6319000522;ESE HOSPITAL SAN VICENTE DE PAUL;;890000671;ESE HOSPITAL SAN VICENTE DE PAUL;1;Instituciones - IPS;SI;CARRERA 16 CALLE 5 NUMERO 5-18;7584584-7584006;7584583;gerencia@hospitalcircasia.com;liliana valdes mejia;1;MUNICIPAL;SI;20070726;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;CÓRDOBA;6321200503;Hospital San Roque de Cordoba Quindio Empresa Social del Estado;;890001605;Hospital San Roque de Cordoba Quindio Empresa Social del Estado;1;Instituciones - IPS;SI;Carrera 12 calle 12 esquina;0967545000 0967545116;7545116;hospsanroque@yahoo.com;DIANA MARIA VALENCIA LOPEZ;1;MUNICIPAL;SI;20030414;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;FILANDIA;6327200436;E.S.E HOSPITAL MENTAL - FILANDIA QUINDIO;;890000992;EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL DE FILANDIA;1;Instituciones - IPS;SI;CALLE 8 Nro 7-55;3113904892;7582188;contactenos@esementalfilandia-quindio.gov.co;JHON CARLOS BUITRAGO MONCALEANO;2;DEPARTAMENTAL;SI;20030411;20190130;;0;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;FILANDIA;6327200491;ESE HOSPITAL SAN VICENTE DE PAUL;;890001098;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL FILANDIA;1;Instituciones - IPS;SI;cra 5 No 1-43;758-20-80;758-20-88;hospitalfilandiaquindio@yahoo.com;HENRY SERNA FLOREZ;1;MUNICIPAL;SI;20030414;20180130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;GÉNOVA;6330200430;ESE HOSPITAL SAN VICENTE DE PAUL;;890000448;ESE HOSPITAL SAN VICENTE DE PAUL;1;Instituciones - IPS;SI;KR 12 CL 17 ESQ;767-20-44;767-20-44;hgenova@hotmail.com;;1;MUNICIPAL;SI;20061114;20180130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;LA TEBAIDA;6340100123;ESE HOSPITAL PIO X;;890000905;EMPRESA SOCIAL DEL ESTADO HOSPITAL PIO X DEL MUNICIPIO DE LA TEBAIDA QUINDIO;1;Instituciones - IPS;SI;CARRERA 10 #5-25;0967-5542000;7542003;piox@telesat.com.co;ANTONIO JOSE JARAMILLO ROMAN;1;MUNICIPAL;SI;20030311;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;MONTENEGRO;6347000468;HOSPITAL ROBERTO QUINTERO VILLA ESE MONTENEGRO;;890000400;HOSPITAL ROBERTO QUINTERO VILLA ESE MONTENEGRO;1;Instituciones - IPS;SI;KM 1 VIA MONTENEGRO ARMENIA;967536666;967535000;hospital@esesanvicente.gov.co;MYRIAM BEJARANO PULIDO;1;MUNICIPAL;SI;20070806;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;PIJAO;6354800003;HOSPITAL SANTA ANA DE PIJAO QUINDIO E.S.E.;;890001824;HOSPITAL SANTA ANA DE PIJAO QUINDIO E.S.E.;1;Instituciones - IPS;SI;Carrera 4 No. 13 - 05;67544367 - 67544023;7544023;santaanadireccion@hotmail.com;Eida Maria Lopez Ramirez;1;MUNICIPAL;SI;20030120;20180130;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;QUIMBAYA;6359400821;ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA;;890001006;ESE HOSPITAL SAGRADO CORAZON DE JESUS DE QUIMBAYA;1;Instituciones - IPS;SI;KR 4 CL 19 ESQ;967520200;967522159;hscj@ese-hscj.gov.co;DIANA MARCELA CARDONA BARRERA;1;DEPARTAMENTAL;SI;20060627;20180130;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Quindío;SALENTO;6369000502;ESE HOSPITALSAN VICENTE DE PAUL;;800134339;ESE HOSPITALSAN VICENTE DE PAUL;1;Instituciones - IPS;SI;CARRERA 7 6-60;(096)7593405 7593000 759300;7593000;hospitalsalento@gmail.com;DIANA PATRICIA MARTINEZ LOAIZA;1;MUNICIPAL;SI;20030414;20180130;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;APÍA;6604500806;E.S.E HOSPITAL SAN VICENTE DE PAUL APIA;;891409017;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL APIA;1;Instituciones - IPS;SI;Carrera 7 No. 7 -13;3 3609529;3609780;apia.sanvicente@risaralda.gov.co;FEDERICO RESTREPO ESCOBAR;1;MUNICIPAL;SI;20030416;20180130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;BALBOA;6607500752;ESE HOSPITAL CRISTO REY;;891411665;EMPRESA SOCIAL DEL ESTADO HOSPITAL CRISTO REY;1;Instituciones - IPS;SI;Cra 9 no. 8-17;9633688113;3688133;hospital.balboa@risaralda.gov.co;ELKIN VILLARREAL CATAÑO;1;MUNICIPAL;SI;20030411;20180130;;4;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;BELÉN DE UMBRÍA;6608800271;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE;;891408918;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE;1;Instituciones - IPS;SI;CRA. 13 NO. 4-135;3528770 - 3528128 ext 120 - 135;3528770;"calidad1.hsjb@gmail.com;
hsjbelen@gmail.com;
hospital.belendeumbria@risaralda.gov.co";John Fredy Montoya Velasquez;1;MUNICIPAL;SI;20030407;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;DOSQUEBRADAS;6617000278;ESE HOSPITAL SANTA MÓNICA;;891411663;ESE HOSPITAL SANTA MÓNICA;1;Instituciones - IPS;SI;Calle 18 No. 19-20 Barrio Santa Mónica;3154281 3302507 Ext. 103;3302460 Ex. 268;gerenciasantamonica@une.net.co;JAVIER ALEJANDRO GAVIRIA MURILLO;2;DEPARTAMENTAL;SI;20030407;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;GUÁTICA;6631800799;ESE HOSPITAL SANTA ANA;;891410661;ESE HOSPITAL SANTA ANA;1;Instituciones - IPS;SI;CARRERA 5 No 14-58;0X6 - 3539093 3539358;;hospital.guatica@risaralda.gov.co;CARLOS ANDRES POSADA BUITRAGO;1;MUNICIPAL;SI;20030416;20180130;;0;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;LA CELIA;6638300825;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE LA CEILA;;800099124;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE;1;Instituciones - IPS;SI;CRA 2 5-62;096 3671516 3671662;3671662;hospitallc@hotmail.com;FABIAN AUGUSTO HURTADO AGUIRRE;1;MUNICIPAL;SI;20030416;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;LA VIRGINIA;6640000716;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO;;891401643;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN PEDRO Y SAN PABLO LA VIRGINIA;1;Instituciones - IPS;SI;CALLE 13 NRO 11 49 BARRIO BALSILLAS;(6) 3682271-3683685-Fax: 3682014;3683685;virginia.sanpedro@risaralda.gov.co;JAVIER DE JESUS CARDENAS PEREZ;2;DEPARTAMENTAL;SI;20030409;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;MARSELLA;6644000274;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSÉ DE MARSELLA;;891408747;ESE HOSPITAL SAN JOSE MARSELLA;1;Instituciones - IPS;SI;CARRERA 14 NO. 16 - 20;3685025;3685024;gerencia@hospitalsanjosemarsella.gov.co;JUAN CARLOS SARMIENTO SARMIENTO;1;MUNICIPAL;SI;20170322;20180322;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;MISTRATÓ;6645600288;ESE Hospital San Vicente de Paul.;;891412126;ESE Hospital San Vicente de Paul.;1;Instituciones - IPS;SI;Carrera 5 N 8-36;3-526032;Ext 105;hospital.mistrato@risaralda.gov.co;IVONNE MARITZA ZAPATA CAÑAS;1;MUNICIPAL;SI;20071004;20180130;;0;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;PEREIRA;6600100762;EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE;;800231235;EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN JORGE;1;Instituciones - IPS;SI;Kr 4 No. 24-88;3206745;3206711;gerencia@husj.gov.co;DAVID RICARDO CARDONA MOLINA;3;DEPARTAMENTAL;SI;20061117;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;PEREIRA;6600100332;EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA;;816005003;EMPRESA SOCIAL DEL ESTADO SALUD PEREIRA;1;Instituciones - IPS;SI;CRA 7 CON CALLE 40;096 3116733;3248589- 3248357;correoese@saludpereira.gov.co;ALBERT CRISTIAN HERRERA GIRALDO;1;MUNICIPAL;SI;20030408;20190130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;PEREIRA;6600100747;ESE HOSPITAL MENTAL UNIVERSITARIO DE RISARALDA;;891412134;E.S.E. HOSPITAL MENTALUNIVERSITARIO DE RISARALDA;1;Instituciones - IPS;SI;KILÓMETRO 5 VÍA CERRITOS;363373444;3373444;pereira.mental@risaralda.gov.co;ZACARIAS MOSQUERA LARA;2;DEPARTAMENTAL;SI;20030411;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;PEREIRA;6600101754;GOBERNACIÓN DE RISARALDA;;891480085;GOBERNACION DE RISARALDA;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;CALLE 19 No: 13-17;3398300 EXT 264;;diego.abad@risaralda.gov.co;SIGIFREDO SALAZAR OSORIO;1;DEPARTAMENTAL;SI;20170328;20180327;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;PEREIRA;6600100906;Servicio Nacional de Aprendizaje SENA;;899999034;Servicio Nacional de Aprendizaje SENA;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;CRA 8 No. 26-79;3261666;3261633;cdelapava@sena.edu.co;CARLOS FABIO ALVAREZ ANGEL;1;NACIONAL;SI;20110307;20180307;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;PEREIRA;6600100886;UNIVERSIDAD TECNOLOGICA DE PEREIRA;;891480035;UNIVERSIDAD TECNOLOGICA DE PEREIRA;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;Vereda La Julita;(6) 3137100;(6) 3213206;saludintegral@utp.edu.co;LUIS FERNANDO GAVIRIA TRUJILLO;1;NACIONAL;SI;20110725;20180725;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;PUEBLO RICO;6657200816;ESE HOSPITAL SAN RAFAEL;;891409025;ESE HOSPITAL SAN RAFAEL;1;Instituciones - IPS;SI;Kra. 5 Calle 4a Esquina;(096) 3663235;(096) 3663307;pueblorico.sanrafael@risaralda.gov.co;MARIA EUGENIA LEAL VELASQUEZ;1;MUNICIPAL;SI;20071004;20180130;;4;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;QUINCHÍA;6659400763;E.S.E. Hospital Nazareth de Quinchía;;891401308;EMPRESA SOCIAL DEL ESTADO HOSPITAL NAZARETH QUINCHIA;1;Instituciones - IPS;SI;Carrera 9 No. 1-90;096-3563145;3563306;quinchia.nazareth@risaralda.gov.co;CARLOS ALBERTO CALVO MEJIA;1;MUNICIPAL;SI;20030414;20180130;;7;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;SANTA ROSA DE CABAL;6668200696;E.S.E. HOSPITAL SAN VICENTE DE PAUL;;891480036;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL;1;Instituciones - IPS;SI;Carrera 14 Calles 29 y 30;363658888;EXT 102;"calidad@hospisantarosadecabal.gov.co;
secretaria@hospisantarosadecabal.gov.co";GABRIEL ANTONIO GRISALES GIRALDO;1;MUNICIPAL;SI;20030415;20180130;;6;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Risaralda;SANTUARIO;6668700808;E.S.E. HOSPITAL SAN VICENTE D PAUL;;891401777;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL SANTUARIO;1;Instituciones - IPS;SI;Calle 4 6-17;0-63687192;3687792;hospital.santuario@risaralda.gov.co;AYDEE OSORIO GALINDO;1;MUNICIPAL;SI;20030416;20180130;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
San Andrés y Providencia;SAN ANDRÉS;8800100195;Servicio Nacional de Aprendizaje SENA;;899999034;Servicio Nacional de Aprendizaje SENA;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;AV.FRANCISCO NEWBALL;5121752;5131254;ejaypang@sena.edu.co;CARLOS FABIO ALVAREZ ANGEL;1;NACIONAL;SI;20100813;20190130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Santander;AGUADA;6801300763;E.S.E CENTRO DE SALUD HERMANA GERTRUDIS;;804015154;E.S.E CENTRO DE SALUD HERMANA GERTRUDIS;1;Instituciones - IPS;SI;calle 2 No 4-03;3153328430;977565533;diacon31@gmail.com;DIANA CONSUELO BENAVIDES CEPEDA;1;MUNICIPAL;SI;20061117;20180130;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Santander;ALBANIA;6802000785;ESE BLANCA ALICIA HERNANDEZ;;804009658;ESE BLANCA ALICIA HERNANDEZ;1;Instituciones - IPS;SI;CALLE 3 No 2-17;(8) 7265661;(8) 7265661;esealbaniasantander@gmail.com;ADRIANA OTALVARO HERNANDEZ;1;MUNICIPAL;SI;20150317;20180317;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Santander;ARATOCA;6805100703;E.S.E. HOSPITAL JUAN PABLO II ARATOCA;;800193904;E.S.E. HOSPITAL JUAN PABLO II ARATOCA;1;Instituciones - IPS;SI;AVENIDA EL RAMAL;7266514;7266514;hospiaratoca@yahoo.es;INGRID PAOLA DIAZ POSADA;1;MUNICIPAL;SI;20061117;20180130;;2;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Santander;BARBOSA;6807700704;ESE HOSPITAL INTEGRADO SAN BERNARDO;;890205456;ESE HOSPITAL INTEGRADO SAN BERNARDO;1;Instituciones - IPS;SI;CARRERA 9 No 15-54;977486100;7481769;esehospitalbarbosa@gmail.com;ALEJANDRA MARIA MONTEALEGRE MONTERO;1;MUNICIPAL;SI;20030410;20180130;;5;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Santander;BARICHARA;6807900705;ESE HOSPITAL SAN JUAN DE DIOS;;890202002;ESE HOSPITAL SAN JUAN DE DIOS DE BARICHARA;1;Instituciones - IPS;SI;Carrera 2 N 3 - 90;97267133;726713;;EDY JOHANA FORERO CASTELLANOS;1;MUNICIPAL;SI;20030416;20180130;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Santander;BARRANCABERMEJA;6808100707;EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA;;829001846;EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA;1;Instituciones - IPS;SI;CALLE 47 No 22-49 BARRIO INSCREDIAL;6030005;6030006;gerencia@esebarrancabermeja.com;ERNESTO VERA RUEDA;1;MUNICIPAL;SI;20061117;20180130;;6;JURIDICO;4;Pública;2;Fecha corte REPS: Nov 20 2017 2:50PM
Santander;BARRANCABERMEJA;6808100797;EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO;;900136865;EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DEL MAGDALENA MEDIO;1;Instituciones - IPS;SI;CARRERA 17 No 57-119;6010105;6010426;secgerencia@esehospitalrmm.gov.co;ARMANDO ADOLFO SEGURA EVAN;2;DEPARTAMENTAL;SI;20070312;20190130;;3;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Santander;BETULIA;6809200708;ESE Hospital San Juan de Dios de Betulia;;800212070;ESE Hospital San Juan de Dios de Betulia;1;Instituciones - IPS;SI;CALLE 11 CARRERA 6 ESQUINA;6259337 - 6259227;6259337;hospitalbetulia@gmail.com;LIZETH TATIANA MARTINEZ MORENO;1;MUNICIPAL;SI;20110930;20180130;;8;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Santander;BOLÍVAR;6810100709;EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR;;804003072;EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE BOLIVAR;1;Instituciones - IPS;SI;CARRERA 3 N. 3-194;7569019;7569092;hlocalbolivar@yahoo.es;OLGA LETICIA MEDINA REMOLINA;1;MUNICIPAL;SI;20101117;20180130;;0;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Santander;BUCARAMANGA;6800104378;Centro Vida Alvarez;;890201222;CENTRO VIDA ALVAREZ;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;CRA 40# 32A-17;6325919;6321936;luzhtorres@hotmail.com;LUIS FRANCISCO BOHORQUEZ PEDRAZA;1;MUNICIPAL;SI;20161223;20171223;;0;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Santander;BUCARAMANGA;6800105151;DEFENSA CIVIL COLOMBIANA;;899999717;Defensa Civil Colombiana;4;Objeto Social Diferente a la Prestación de Servicios de Salud;NO;CALLE 53 Nº 17C-11;6428434;;dcciudadbonita@gmail.com;MIGUEL ERNESTO PEREZ GUARNIZO;1;NACIONAL;SI;20170324;20210323;;1;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
Santander;BUCARAMANGA;6800100702;EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO;;890200500;EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO;1;Instituciones - IPS;SI;CALLE 45 No 7 - 04;6302222;6422274;gerencia@hospitalsancamilo.gov.co;AURA ISABEL OROZCO VEGA;2;DEPARTAMENTAL;SI;20061117;20180130;;9;JURIDICO;4;Pública;1;Fecha corte REPS: Nov 20 2017 2:50PM
